Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Los Angeles Lakers,Phoenix Suns,0022000542,104,0.686,0.479,0.348,0.745,45.6,24.5,15.2,7.3,6.1,5.7,110.9,105.1,0.573,114,0.667,0.483,0.375,0.833,43.8,27.1,13.0,6.6,4.3,6.0,114.4,108.5,0.592,0,03/02/2021
San Antonio Spurs,New York Knicks,0022000541,119,0.567,0.455,0.362,0.788,44.4,24.8,10.9,7.0,4.9,-0.7,109.6,110.2,0.549,93,0.514,0.454,0.371,0.777,48.3,21.9,14.2,7.0,5.0,1.0,108.5,107.4,0.551,1,03/02/2021
Boston Celtics,LA Clippers,0022000537,117,0.5,0.463,0.367,0.766,44.2,22.3,14.4,8.1,5.0,0.6,111.6,111.0,0.565,112,0.667,0.484,0.416,0.84,45.2,24.7,13.5,7.3,4.7,6.0,116.7,110.9,0.603,1,03/02/2021
Miami Heat,Atlanta Hawks,0022000538,80,0.5,0.464,0.355,0.796,43.0,26.1,16.1,6.9,3.9,-1.6,108.0,109.6,0.579,94,0.412,0.454,0.358,0.819,45.6,24.2,14.1,6.9,4.8,-0.1,112.7,112.9,0.571,0,03/02/2021
Milwaukee Bucks,Denver Nuggets,0022000540,97,0.618,0.488,0.394,0.734,47.6,25.6,13.3,8.0,4.8,7.4,117.7,110.0,0.594,128,0.559,0.484,0.386,0.786,43.9,26.4,13.6,8.1,4.4,4.4,116.0,111.6,0.589,0,03/02/2021
Washington Wizards,Memphis Grizzlies,0022000536,111,0.406,0.459,0.343,0.768,42.7,23.8,13.5,7.1,3.6,-4.1,109.7,113.6,0.562,125,0.5,0.465,0.356,0.787,44.4,27.0,13.7,9.8,4.3,0.4,110.3,109.8,0.557,0,03/02/2021
Philadelphia 76ers,Utah Jazz,0022000545,131,0.657,0.476,0.366,0.785,44.7,23.0,15.4,8.4,6.1,3.3,111.8,108.6,0.581,123,0.771,0.469,0.396,0.781,48.1,24.0,14.2,6.4,5.5,9.3,117.0,107.9,0.596,1,03/03/2021
Orlando Magic,Atlanta Hawks,0022000544,112,0.371,0.432,0.356,0.783,46.4,22.7,13.1,7.0,4.2,-6.7,105.5,112.1,0.531,115,0.429,0.454,0.358,0.82,45.8,24.3,14.4,6.9,4.7,0.3,112.6,112.5,0.571,0,03/03/2021
Cleveland Cavaliers,Indiana Pacers,0022000543,111,0.4,0.453,0.344,0.721,43.9,23.5,15.9,8.4,5.3,-7.6,104.7,112.4,0.538,114,0.455,0.471,0.364,0.786,41.5,26.1,13.5,8.1,5.9,0.4,111.0,110.7,0.573,0,03/03/2021
Houston Rockets,Brooklyn Nets,0022000546,114,0.333,0.437,0.33,0.757,41.8,21.7,14.7,7.8,5.5,-4.8,105.4,109.8,0.549,132,0.639,0.498,0.405,0.806,43.0,26.4,14.0,6.4,5.3,4.5,117.9,113.6,0.619,0,03/03/2021
Portland Trail Blazers,Golden State Warriors,0022000550,108,0.576,0.445,0.385,0.819,44.6,20.2,11.8,7.3,5.1,-0.6,115.0,115.7,0.57,106,0.543,0.465,0.368,0.784,41.5,26.9,14.3,7.7,4.9,1.2,109.6,108.5,0.578,1,03/03/2021
Dallas Mavericks,Oklahoma City Thunder,0022000549,87,0.515,0.467,0.354,0.783,42.7,22.8,12.3,6.4,4.7,-0.8,113.0,113.5,0.579,78,0.412,0.449,0.344,0.734,43.5,23.0,14.3,6.9,4.2,-5.6,104.8,110.7,0.553,1,03/03/2021
Sacramento Kings,Los Angeles Lakers,0022000551,123,0.382,0.477,0.366,0.719,42.0,25.5,13.7,6.6,4.8,-5.9,112.9,118.7,0.574,120,0.667,0.48,0.349,0.745,45.4,24.4,15.1,7.3,6.2,5.3,110.9,105.5,0.574,1,03/03/2021
Minnesota Timberwolves,Charlotte Hornets,0022000547,102,0.2,0.436,0.35,0.762,42.2,24.6,14.2,8.4,5.6,-8.2,105.4,113.2,0.536,135,0.471,0.463,0.383,0.775,43.3,26.7,15.3,8.0,4.6,-1.4,111.0,112.5,0.573,0,03/03/2021
Toronto Raptors,Detroit Pistons,0022000539,105,0.5,0.452,0.383,0.832,42.0,25.2,13.7,8.6,5.7,2.4,113.1,110.8,0.579,129,0.265,0.438,0.347,0.777,42.7,23.9,14.7,7.8,5.1,-4.6,107.5,111.9,0.549,0,03/03/2021
New Orleans Pelicans,Chicago Bulls,0022000548,124,0.441,0.485,0.365,0.732,46.5,25.4,14.0,7.3,4.0,0.0,115.8,116.1,0.582,128,0.455,0.485,0.377,0.797,43.0,25.4,15.5,6.8,4.2,-0.3,111.4,112.1,0.59,0,03/03/2021
Boston Celtics,Toronto Raptors,0022000552,132,0.514,0.464,0.371,0.765,44.3,22.5,14.2,8.0,5.0,0.7,112.1,111.3,0.567,125,0.486,0.451,0.382,0.832,41.8,25.0,13.8,8.6,5.7,1.7,113.0,111.4,0.579,1,03/04/2021
Washington Wizards,LA Clippers,0022000554,119,0.394,0.46,0.343,0.766,42.5,23.9,13.7,7.1,3.5,-4.4,109.5,113.6,0.563,117,0.649,0.485,0.418,0.84,45.0,24.9,13.4,7.2,4.7,5.7,116.9,111.4,0.603,1,03/04/2021
New York Knicks,Detroit Pistons,0022000565,114,0.5,0.453,0.373,0.777,48.2,21.8,14.3,6.8,5.0,0.2,108.3,108.0,0.55,104,0.286,0.441,0.351,0.773,42.9,24.3,14.7,7.9,5.1,-3.7,108.2,111.8,0.552,1,03/04/2021
Indiana Pacers,Denver Nuggets,0022000553,103,0.471,0.474,0.363,0.785,41.0,26.1,13.5,8.4,5.9,0.5,111.0,110.7,0.575,113,0.571,0.486,0.386,0.788,44.0,26.5,13.5,8.2,4.4,5.2,116.5,111.2,0.591,0,03/04/2021
Memphis Grizzlies,Milwaukee Bucks,0022000555,111,0.516,0.466,0.359,0.787,44.3,26.9,13.7,9.9,4.2,0.9,110.5,109.5,0.558,112,0.6,0.486,0.39,0.733,47.4,25.5,13.3,7.9,4.8,6.3,117.3,110.6,0.592,0,03/04/2021
New Orleans Pelicans,Miami Heat,0022000557,93,0.429,0.487,0.363,0.73,46.1,25.5,13.9,7.4,4.0,-0.1,115.9,116.4,0.583,103,0.486,0.462,0.353,0.793,42.7,25.9,15.9,7.2,3.9,-1.9,107.6,109.5,0.576,0,03/04/2021
San Antonio Spurs,Oklahoma City Thunder,0022000556,102,0.581,0.455,0.365,0.786,44.5,25.1,10.9,7.2,4.9,0.2,110.2,109.9,0.551,107,0.4,0.446,0.341,0.732,43.6,22.8,14.3,6.9,4.2,-5.7,104.2,110.2,0.549,0,03/04/2021
Phoenix Suns,Golden State Warriors,0022000185,120,0.676,0.483,0.379,0.835,43.7,27.3,13.0,6.5,4.4,6.1,114.6,108.6,0.593,98,0.528,0.463,0.368,0.781,41.8,27.0,14.2,7.7,4.8,1.1,109.7,108.7,0.576,1,03/04/2021
Portland Trail Blazers,Sacramento Kings,0022000558,123,0.588,0.444,0.382,0.82,44.7,20.0,11.8,7.3,5.1,-0.6,115.0,115.6,0.569,119,0.4,0.48,0.368,0.72,41.7,25.7,13.7,6.6,4.7,-5.6,113.3,118.9,0.577,1,03/04/2021
Memphis Grizzlies,Washington Wizards,0022000566,127,0.5,0.464,0.355,0.793,44.5,26.7,13.6,10.0,4.3,0.8,110.3,109.4,0.556,112,0.412,0.46,0.344,0.764,42.4,23.8,13.6,7.2,3.5,-4.2,109.7,113.6,0.563,1,03/10/2021
Dallas Mavericks,San Antonio Spurs,0022000567,115,0.529,0.465,0.35,0.783,43.1,22.7,12.4,6.5,4.6,-0.5,112.3,112.6,0.576,104,0.563,0.456,0.363,0.79,44.5,25.0,11.1,7.2,4.9,0.0,109.8,109.7,0.552,1,03/10/2021
Charlotte Hornets,Detroit Pistons,0022000568,105,0.486,0.464,0.385,0.775,43.5,26.8,15.3,8.2,4.7,-0.5,111.4,111.8,0.575,102,0.278,0.442,0.352,0.774,42.7,24.3,14.7,7.8,5.0,-3.9,108.4,112.1,0.553,1,03/11/2021
Brooklyn Nets,Boston Celtics,0022000569,121,0.649,0.5,0.407,0.803,43.2,26.6,14.0,6.4,5.2,4.9,118.2,113.6,0.621,109,0.528,0.467,0.373,0.763,44.2,22.5,14.3,8.0,5.0,0.9,112.6,111.7,0.571,1,03/11/2021
Chicago Bulls,Philadelphia 76ers,0022000572,105,0.471,0.486,0.378,0.8,43.0,25.4,15.5,6.8,4.3,-0.2,111.7,112.3,0.59,127,0.667,0.478,0.365,0.785,44.7,22.9,15.2,8.4,6.1,3.4,111.9,108.6,0.582,0,03/11/2021
Miami Heat,Orlando Magic,0022000571,111,0.5,0.462,0.353,0.795,42.8,26.0,15.8,7.1,3.9,-1.6,107.7,109.4,0.577,103,0.361,0.432,0.356,0.791,46.4,22.8,13.0,7.0,4.2,-6.6,105.7,112.3,0.533,1,03/11/2021
New Orleans Pelicans,Minnesota Timberwolves,0022000574,105,0.417,0.484,0.359,0.732,46.2,25.6,13.9,7.3,4.0,-0.4,115.6,116.3,0.581,135,0.194,0.435,0.346,0.764,42.1,24.5,14.3,8.4,5.5,-8.8,105.0,113.4,0.535,0,03/11/2021
Toronto Raptors,Atlanta Hawks,0022000570,120,0.472,0.453,0.383,0.832,41.4,25.3,13.8,8.5,5.5,1.4,113.4,112.0,0.58,121,0.444,0.454,0.362,0.822,45.8,24.4,14.4,6.9,4.8,0.4,112.7,112.5,0.573,0,03/11/2021
Oklahoma City Thunder,Dallas Mavericks,0022000575,116,0.417,0.446,0.34,0.735,43.6,22.7,14.3,7.0,4.2,-5.4,104.2,109.8,0.549,108,0.543,0.466,0.349,0.784,43.4,22.9,12.5,6.4,4.5,-0.2,112.6,112.6,0.578,1,03/11/2021
Portland Trail Blazers,Phoenix Suns,0022000577,121,0.6,0.445,0.382,0.825,44.6,20.1,11.7,7.2,5.2,-0.4,115.3,115.7,0.571,127,0.686,0.484,0.38,0.834,43.8,27.4,13.1,6.6,4.4,6.5,114.6,108.2,0.593,0,03/11/2021
Sacramento Kings,Houston Rockets,0022000578,125,0.389,0.48,0.369,0.718,42.0,25.7,13.5,6.5,4.7,-5.6,113.5,119.1,0.576,105,0.324,0.437,0.333,0.756,41.6,21.8,14.5,7.9,5.5,-5.2,105.7,110.4,0.549,1,03/11/2021
LA Clippers,Golden State Warriors,0022000576,130,0.632,0.484,0.419,0.844,45.0,24.8,13.5,7.1,4.7,5.5,116.8,111.5,0.603,104,0.514,0.463,0.367,0.778,41.7,26.8,14.3,7.7,4.8,0.5,109.2,108.8,0.574,1,03/11/2021
Milwaukee Bucks,New York Knicks,0022000573,134,0.611,0.485,0.388,0.735,47.4,25.3,13.4,8.0,4.8,6.2,117.0,110.4,0.59,101,0.514,0.455,0.372,0.777,48.2,21.9,14.3,6.9,5.0,0.5,108.7,108.1,0.552,1,03/11/2021
San Antonio Spurs,Orlando Magic,0022000583,104,0.545,0.456,0.365,0.79,44.2,24.8,11.1,7.3,4.8,-0.3,109.8,110.0,0.552,77,0.351,0.431,0.356,0.793,46.7,22.8,13.1,7.0,4.2,-6.6,105.7,112.3,0.532,1,03/12/2021
Washington Wizards,Philadelphia 76ers,0022000579,101,0.4,0.458,0.343,0.769,42.2,23.7,13.4,7.3,3.6,-4.5,109.5,113.7,0.562,127,0.676,0.479,0.363,0.784,44.7,22.9,15.1,8.5,6.1,3.9,112.2,108.4,0.582,0,03/12/2021
Memphis Grizzlies,Denver Nuggets,0022000580,102,0.515,0.465,0.354,0.787,44.8,26.7,13.6,9.8,4.3,1.2,110.4,109.2,0.556,103,0.583,0.488,0.387,0.786,44.0,26.5,13.7,8.2,4.4,5.3,116.5,111.1,0.593,0,03/12/2021
New Orleans Pelicans,Cleveland Cavaliers,0022000581,116,0.405,0.483,0.355,0.727,46.3,25.7,14.0,7.3,4.1,-1.2,115.3,116.7,0.578,82,0.389,0.454,0.346,0.725,43.9,23.6,16.2,8.4,5.2,-7.5,104.8,112.4,0.54,1,03/12/2021
Chicago Bulls,Miami Heat,0022000582,90,0.457,0.485,0.381,0.801,42.8,25.4,15.6,6.7,4.3,-0.8,111.5,112.7,0.59,101,0.514,0.462,0.352,0.789,42.8,26.1,15.7,7.2,3.9,-1.3,107.9,109.2,0.577,0,03/12/2021
Utah Jazz,Houston Rockets,0022000584,114,0.75,0.468,0.398,0.779,48.0,23.9,14.2,6.4,5.3,8.8,116.7,108.2,0.596,99,0.314,0.436,0.33,0.755,41.6,21.8,14.4,7.9,5.5,-5.6,105.5,110.5,0.547,1,03/12/2021
Los Angeles Lakers,Indiana Pacers,0022000585,105,0.649,0.481,0.351,0.745,45.3,24.5,15.1,7.3,6.1,5.0,111.3,106.1,0.575,100,0.457,0.473,0.363,0.782,40.9,26.2,13.6,8.5,5.8,0.2,110.9,110.9,0.574,1,03/12/2021
Washington Wizards,Milwaukee Bucks,0022000589,119,0.389,0.459,0.343,0.765,41.9,23.6,13.6,7.3,3.5,-5.0,109.2,113.9,0.562,125,0.622,0.487,0.39,0.74,47.3,25.4,13.3,8.0,4.9,6.9,117.4,110.1,0.593,0,03/13/2021
Charlotte Hornets,Toronto Raptors,0022000588,114,0.5,0.463,0.384,0.781,43.6,26.8,15.2,8.2,4.6,-0.4,111.4,111.7,0.573,104,0.459,0.452,0.385,0.832,41.6,25.2,13.8,8.5,5.5,1.4,113.3,112.0,0.58,1,03/13/2021
Brooklyn Nets,Detroit Pistons,0022000587,100,0.658,0.5,0.408,0.804,43.3,26.5,14.0,6.3,5.2,5.1,118.4,113.5,0.62,95,0.27,0.442,0.351,0.774,42.9,24.4,14.7,7.8,5.0,-3.9,108.3,112.1,0.553,1,03/13/2021
Denver Nuggets,Dallas Mavericks,0022000592,103,0.595,0.487,0.386,0.785,44.0,26.5,13.6,8.2,4.4,5.2,116.2,111.0,0.591,116,0.528,0.465,0.351,0.781,43.3,22.9,12.3,6.4,4.6,-0.4,112.7,112.9,0.577,0,03/13/2021
Oklahoma City Thunder,New York Knicks,0022000586,97,0.432,0.446,0.344,0.739,44.0,22.8,14.2,6.8,4.2,-5.1,104.7,110.0,0.55,119,0.5,0.455,0.371,0.775,47.9,21.8,14.3,6.8,5.0,-0.4,108.5,108.8,0.551,0,03/13/2021
Atlanta Hawks,Sacramento Kings,0022000590,121,0.459,0.453,0.362,0.822,45.9,24.2,14.3,6.9,5.0,0.4,112.7,112.5,0.573,106,0.405,0.48,0.368,0.723,42.2,25.7,13.5,6.6,4.7,-4.9,113.6,118.6,0.577,1,03/13/2021
Phoenix Suns,Indiana Pacers,0022000194,111,0.694,0.487,0.383,0.834,43.7,27.4,13.1,6.6,4.3,6.5,115.0,108.6,0.596,122,0.444,0.472,0.359,0.784,41.0,26.1,13.7,8.5,5.8,0.1,110.6,110.7,0.572,0,03/13/2021
Minnesota Timberwolves,Portland Trail Blazers,0022000591,121,0.216,0.438,0.35,0.766,42.0,24.6,14.2,8.5,5.6,-7.8,105.8,113.1,0.538,125,0.583,0.446,0.383,0.827,44.6,20.2,11.7,7.3,5.1,-0.6,115.6,116.2,0.571,0,03/13/2021
Oklahoma City Thunder,Memphis Grizzlies,0022000593,128,0.421,0.447,0.341,0.739,43.9,22.7,14.3,6.7,4.2,-5.5,104.5,110.2,0.55,122,0.5,0.465,0.358,0.79,44.9,26.8,13.7,9.7,4.4,1.2,110.3,109.1,0.556,1,03/14/2021
Golden State Warriors,Utah Jazz,0022000594,131,0.5,0.462,0.364,0.776,41.7,26.6,14.3,7.6,4.8,-0.2,108.9,109.1,0.573,119,0.757,0.468,0.398,0.781,48.0,23.9,14.3,6.4,5.4,9.0,116.5,107.8,0.596,1,03/14/2021
Philadelphia 76ers,San Antonio Spurs,0022000595,134,0.684,0.481,0.366,0.788,44.7,23.0,15.1,8.6,6.1,4.5,112.5,108.1,0.584,99,0.559,0.456,0.365,0.79,44.2,24.8,11.1,7.3,4.8,0.5,109.7,109.2,0.552,1,03/14/2021
Orlando Magic,Miami Heat,0022000596,97,0.342,0.43,0.353,0.792,46.8,22.6,13.3,6.9,4.2,-7.2,105.0,112.2,0.53,102,0.526,0.462,0.352,0.788,42.8,26.1,15.6,7.3,4.0,-1.0,107.8,108.8,0.576,0,03/14/2021
Houston Rockets,Boston Celtics,0022000598,107,0.306,0.434,0.326,0.753,41.8,21.6,14.4,7.9,5.5,-5.8,105.2,110.5,0.543,134,0.514,0.467,0.371,0.76,44.0,22.5,14.2,8.0,5.2,0.5,112.6,112.1,0.57,0,03/14/2021
Minnesota Timberwolves,Portland Trail Blazers,0022000599,114,0.211,0.44,0.351,0.765,42.4,24.5,14.3,8.4,5.6,-7.7,106.2,113.4,0.54,112,0.595,0.447,0.382,0.828,44.3,20.4,11.6,7.2,5.1,-0.5,115.8,116.3,0.572,1,03/14/2021
Atlanta Hawks,Cleveland Cavaliers,0022000597,100,0.474,0.455,0.362,0.817,45.9,24.2,14.2,6.9,4.9,0.8,113.1,112.5,0.574,82,0.378,0.451,0.342,0.726,43.6,23.3,15.9,8.4,5.3,-8.2,104.3,112.5,0.537,1,03/14/2021
Chicago Bulls,Toronto Raptors,0022000600,118,0.444,0.482,0.381,0.803,43.1,25.4,15.7,6.6,4.3,-1.1,111.0,112.5,0.587,95,0.447,0.45,0.383,0.832,41.7,25.1,13.8,8.5,5.5,1.1,112.9,111.8,0.578,1,03/14/2021
New Orleans Pelicans,LA Clippers,0022000601,135,0.421,0.482,0.353,0.729,46.9,25.7,14.0,7.2,4.1,-0.3,115.3,115.9,0.576,115,0.641,0.483,0.42,0.843,45.1,24.7,13.4,7.1,4.7,6.0,116.8,111.1,0.603,1,03/14/2021
Washington Wizards,Milwaukee Bucks,0022000603,122,0.378,0.459,0.344,0.765,41.7,23.5,13.5,7.3,3.5,-5.0,109.0,113.8,0.562,133,0.632,0.486,0.39,0.744,47.4,25.6,13.4,8.0,4.8,6.8,117.2,110.0,0.592,0,03/15/2021
Charlotte Hornets,Sacramento Kings,0022000602,122,0.514,0.463,0.385,0.781,43.7,26.9,15.5,8.2,4.6,-0.1,111.2,111.3,0.575,116,0.395,0.479,0.363,0.724,42.4,25.7,13.5,6.6,4.6,-5.2,113.6,118.8,0.575,1,03/15/2021
Detroit Pistons,San Antonio Spurs,0022000428,99,0.263,0.441,0.349,0.773,43.0,24.5,14.6,7.9,5.1,-3.9,108.1,111.9,0.551,109,0.543,0.455,0.361,0.788,43.9,24.7,11.0,7.3,4.9,-0.5,109.5,109.8,0.55,0,03/15/2021
Brooklyn Nets,New York Knicks,0022000604,117,0.667,0.499,0.405,0.802,43.1,26.4,14.0,6.3,5.3,5.1,118.0,113.2,0.619,112,0.513,0.455,0.372,0.775,47.9,21.9,14.2,7.0,4.9,0.2,108.8,108.6,0.553,1,03/15/2021
Denver Nuggets,Indiana Pacers,0022000606,121,0.579,0.485,0.386,0.784,44.1,26.6,13.6,8.1,4.3,4.7,116.1,111.4,0.589,106,0.459,0.473,0.361,0.785,41.0,26.0,13.7,8.5,5.8,0.4,110.8,110.5,0.574,1,03/15/2021
Golden State Warriors,Los Angeles Lakers,0022000608,97,0.513,0.464,0.368,0.777,41.6,26.7,14.3,7.7,4.7,0.1,109.3,109.2,0.576,128,0.658,0.48,0.35,0.746,45.3,24.3,15.1,7.3,6.1,5.0,111.1,106.0,0.574,0,03/15/2021
Dallas Mavericks,LA Clippers,0022000605,99,0.541,0.466,0.352,0.783,43.5,23.0,12.3,6.3,4.6,-0.1,113.1,112.9,0.578,109,0.625,0.483,0.417,0.843,44.8,24.7,13.4,7.2,4.6,5.3,116.7,111.6,0.603,0,03/15/2021
Phoenix Suns,Memphis Grizzlies,0022000607,122,0.676,0.487,0.383,0.832,43.6,27.4,13.2,6.6,4.3,6.0,114.8,108.8,0.595,99,0.486,0.466,0.357,0.787,44.5,26.7,13.5,9.8,4.3,1.0,110.5,109.5,0.557,1,03/15/2021
Boston Celtics,Utah Jazz,0022000609,109,0.526,0.469,0.375,0.758,44.3,22.7,14.2,8.0,5.1,1.2,113.0,111.8,0.572,117,0.737,0.467,0.396,0.781,48.0,23.8,14.3,6.4,5.4,8.4,116.4,108.3,0.595,0,03/16/2021
Chicago Bulls,Oklahoma City Thunder,0022000612,123,0.459,0.481,0.378,0.802,43.5,25.7,15.5,6.6,4.4,-0.4,111.1,111.9,0.586,102,0.436,0.45,0.345,0.742,43.9,22.8,14.6,6.8,4.2,-5.2,105.0,110.5,0.555,1,03/16/2021
Houston Rockets,Atlanta Hawks,0022000613,107,0.297,0.432,0.326,0.75,41.6,21.6,14.3,7.9,5.5,-6.4,105.1,110.9,0.542,119,0.487,0.455,0.363,0.82,46.1,24.2,14.4,6.9,4.9,1.3,113.1,112.1,0.574,0,03/16/2021
Miami Heat,Cleveland Cavaliers,0022000610,113,0.538,0.461,0.349,0.791,42.8,26.1,15.5,7.5,4.0,-0.9,107.6,108.6,0.575,98,0.368,0.45,0.34,0.72,43.5,23.3,15.9,8.3,5.3,-8.5,104.0,112.6,0.535,1,03/16/2021
Philadelphia 76ers,New York Knicks,0022000611,99,0.692,0.483,0.37,0.786,44.9,23.2,15.0,8.5,6.1,5.2,113.0,108.0,0.586,96,0.5,0.454,0.372,0.777,47.7,21.7,14.1,7.0,4.8,0.0,108.9,108.8,0.552,1,03/16/2021
Portland Trail Blazers,New Orleans Pelicans,0022000614,125,0.579,0.446,0.382,0.828,44.2,20.5,11.6,7.2,5.0,-0.5,115.8,116.3,0.572,124,0.436,0.486,0.355,0.731,46.7,26.0,14.2,7.2,4.1,0.2,115.8,115.8,0.58,1,03/16/2021
Los Angeles Lakers,Minnesota Timberwolves,0022000615,137,0.667,0.484,0.352,0.746,45.3,24.6,15.2,7.4,6.0,5.7,111.4,105.7,0.578,121,0.231,0.441,0.351,0.764,42.5,24.5,14.3,8.3,5.6,-7.5,106.4,113.4,0.542,1,03/16/2021
Indiana Pacers,Brooklyn Nets,0022000617,115,0.447,0.472,0.362,0.786,41.0,26.1,13.7,8.5,5.9,0.0,110.8,110.9,0.573,124,0.675,0.501,0.405,0.801,43.1,26.5,14.0,6.2,5.3,5.1,118.1,113.2,0.62,0,03/17/2021
Detroit Pistons,Toronto Raptors,0022000616,116,0.256,0.442,0.348,0.767,42.9,24.5,14.5,7.9,5.1,-4.1,108.0,111.9,0.551,112,0.436,0.448,0.38,0.829,41.5,25.1,13.7,8.4,5.5,0.4,112.4,111.9,0.575,1,03/17/2021
Philadelphia 76ers,Milwaukee Bucks,0022000618,105,0.7,0.481,0.369,0.785,45.1,23.2,14.9,8.5,6.2,5.2,112.8,107.8,0.583,109,0.641,0.487,0.39,0.749,47.3,25.6,13.4,7.9,4.8,6.9,117.3,110.0,0.594,0,03/17/2021
Chicago Bulls,San Antonio Spurs,0022000621,99,0.474,0.482,0.376,0.803,43.5,25.7,15.5,6.6,4.4,0.1,111.5,111.7,0.586,106,0.556,0.458,0.364,0.787,44.0,24.8,11.3,7.2,5.1,-0.2,109.6,109.7,0.552,0,03/17/2021
Houston Rockets,Golden State Warriors,0022000622,94,0.289,0.434,0.327,0.75,41.6,21.8,14.3,7.9,5.5,-6.5,105.4,111.3,0.543,108,0.5,0.464,0.367,0.774,41.3,26.6,14.4,7.8,4.7,-0.6,109.0,109.6,0.575,0,03/17/2021
Washington Wizards,Sacramento Kings,0022000619,119,0.368,0.46,0.347,0.764,41.4,23.7,13.5,7.3,3.4,-5.2,109.1,114.0,0.564,121,0.385,0.481,0.361,0.723,42.4,25.8,13.5,6.6,4.6,-5.2,113.6,118.8,0.576,0,03/17/2021
Cleveland Cavaliers,Boston Celtics,0022000620,117,0.359,0.45,0.338,0.72,43.5,23.3,15.9,8.3,5.3,-8.7,104.1,112.8,0.535,110,0.513,0.47,0.374,0.758,44.3,22.8,14.2,8.0,5.1,1.0,113.0,112.1,0.572,1,03/17/2021
Denver Nuggets,Charlotte Hornets,0022000624,129,0.59,0.484,0.389,0.785,44.4,26.8,13.5,8.1,4.4,5.0,116.4,111.4,0.589,104,0.526,0.464,0.386,0.782,43.7,26.9,15.3,8.2,4.6,0.1,111.5,111.4,0.575,1,03/17/2021
Memphis Grizzlies,Miami Heat,0022000623,89,0.472,0.466,0.354,0.784,44.4,26.4,13.5,9.8,4.2,0.3,110.2,109.9,0.556,85,0.55,0.462,0.349,0.794,43.0,26.3,15.5,7.6,4.0,-0.5,108.0,108.5,0.576,1,03/17/2021
Dallas Mavericks,LA Clippers,0022000625,105,0.526,0.466,0.354,0.783,43.3,23.1,12.4,6.4,4.6,-0.3,112.9,113.0,0.579,89,0.634,0.483,0.418,0.843,44.9,24.7,13.3,7.3,4.5,5.5,116.8,111.6,0.602,1,03/17/2021
Washington Wizards,Utah Jazz,0022000166,131,0.359,0.461,0.343,0.766,41.6,23.7,13.5,7.2,3.4,-5.1,109.1,113.9,0.563,122,0.744,0.468,0.397,0.784,47.8,23.8,14.4,6.4,5.5,8.4,116.6,108.5,0.596,1,03/18/2021
New York Knicks,Orlando Magic,0022000627,94,0.488,0.454,0.371,0.773,47.7,21.7,14.1,7.0,4.8,-0.1,108.7,108.7,0.551,93,0.333,0.43,0.355,0.79,46.7,22.7,13.5,6.8,4.1,-7.1,104.9,112.0,0.531,1,03/18/2021
Atlanta Hawks,Oklahoma City Thunder,0022000626,116,0.5,0.456,0.365,0.821,46.0,24.4,14.4,6.9,5.0,1.5,113.4,112.2,0.576,93,0.425,0.45,0.345,0.744,43.9,22.6,14.7,6.8,4.3,-5.6,105.0,110.9,0.554,1,03/18/2021
Portland Trail Blazers,New Orleans Pelicans,0022000629,101,0.59,0.448,0.383,0.834,43.9,20.4,11.8,7.2,5.1,-0.5,116.0,116.4,0.576,93,0.425,0.487,0.358,0.732,46.5,26.2,14.2,7.2,4.0,0.2,115.9,116.0,0.582,1,03/18/2021
Phoenix Suns,Minnesota Timberwolves,0022000628,119,0.684,0.489,0.383,0.834,43.5,27.4,13.2,6.6,4.3,6.5,115.0,108.5,0.597,123,0.225,0.443,0.35,0.763,42.2,24.6,14.2,8.3,5.6,-7.7,106.7,113.9,0.544,0,03/18/2021
Los Angeles Lakers,Charlotte Hornets,0022000630,116,0.675,0.486,0.355,0.749,45.2,24.9,15.1,7.3,5.9,6.0,112.0,106.0,0.581,105,0.513,0.463,0.384,0.779,43.4,26.8,15.3,8.3,4.5,-0.6,111.2,111.7,0.575,1,03/18/2021
Boston Celtics,Sacramento Kings,0022000631,96,0.5,0.469,0.371,0.756,44.3,22.8,14.1,8.1,5.2,0.8,113.0,112.3,0.571,107,0.4,0.48,0.359,0.727,42.2,25.7,13.4,6.6,4.6,-5.0,113.6,118.5,0.575,0,03/19/2021
Cleveland Cavaliers,San Antonio Spurs,0022000435,110,0.375,0.452,0.34,0.724,43.5,23.3,15.9,8.2,5.3,-8.3,104.5,112.8,0.538,116,0.568,0.457,0.361,0.785,44.1,24.7,11.3,7.2,5.1,0.0,109.6,109.4,0.551,0,03/19/2021
Orlando Magic,Brooklyn Nets,0022000633,121,0.325,0.43,0.353,0.79,46.9,22.7,13.5,6.8,4.2,-7.0,104.8,111.7,0.531,113,0.683,0.501,0.404,0.8,43.2,26.3,14.1,6.3,5.2,5.2,118.0,113.1,0.62,1,03/19/2021
